filename,t,t_rel,len
Get A New Hobby!! (August 2017) _ FailArmy49.mp4,3.0710313333333334,0.3232664561403509,9.5
Slippery When Wet! - Funny Water Fails _ FailArmy16.mp4,2.2412096666666668,0.3038928361581921,7.375
Best Fails of the Week - Is Winter Done Yet (January 2018) _ FailArmy37.mp4,1.5662845,0.1240621386138614,12.625
FailFactory - Gravity Always Wins (February 2019) _ FailArmy80.mp4,2.2827526666666667,0.48057950877192984,4.75
Fails of the Week - Drone to the Face! (April 2018) _ FailArmy25.mp4,6.323085333333334,0.6245022551440328,10.125
Send It To FailArmy!! - Fails of the Week (October 2017)0.mp4,5.6956050000000005,0.5625288888888889,10.125
Best Fails of the Year - Part 1 (2018) _ FailArmy42.mp4,1.7440713333333333,0.23648424858757064,7.375
Speeding Into The Weekend - Throwback Fails (January 2018) _ FailArmy0.mp4,3.238252333333333,0.5286942585034015,6.125
Gone Fishing - Throwback Thursday (November 2017) _ FailArmy63.mp4,4.246836666666667,0.4996278431372549,8.5
Shattered Expectations - Fails of the Week (March 2019) _ FailArmy3.mp4,2.944135333333333,0.6542522962962963,4.5
Funniest Epic Wave and Surfing Fails _ 'Surfs Up' By FailArmy51.mp4,3.7530723333333333,0.9382680833333333,4.0
Downhill Mayhem - Fails of the Week (March 2019) _ FailArmy9.mp4,3.168438333333333,0.35204870370370367,9.0
Alley OOPS - Fails of the Week (October 2017)5.mp4,2.881121333333333,0.23519357823129253,12.25
Woman Up - Fails of the Week (November 2018) _ FailArmy24.mp4,2.724496,0.4273719215686274,6.375
Out Of Nowhere - Didn't See That Coming!!! (April 2018) _ FailArmy0.mp4,4.300486,0.68807776,6.25
Fails You Missed - Jump On In! #28 (February 2018)_ FailArmy31.mp4,4.6716545,0.3167223389830508,14.75
Throwback Fails - Makeup Tutorial Optional (March 2018) _ FailArmy48.mp4,3.0291619999999995,0.3972671475409835,7.625
FailArmy After Dark - That's Going To Cost You  (Ep. 9)89.mp4,0.245249,0.06329006451612904,3.875
Don't Stop Believin'  - Fails of the Month (November 2016) _ FailArmy39.mp4,2.584238,0.18794458181818183,13.75
FailArmy Throwbacks - Hold On Tight! (May 2017)40.mp4,0.0,0.0,3.5
Dunking Over Kids - Best Fails Of The Week (April 2018) _ FailArmy26.mp4,1.8412416666666669,0.06635105105105106,27.75
Fails of the Week - Do What You Can! (February 2017) _ FailArmy49.mp4,4.933401333333333,0.5558762065727699,8.875
Where'd you go - Fails of the Week (August 2017) _ FailArmy4.mp4,3.8837999999999995,0.5011354838709677,7.75
Fails You Missed - Waiting For Summer! (March 2018) _ FailArmy20.mp4,4.2829310000000005,0.5113947462686567,8.375
Batter Up - America's Past Time Fails (August 2018) _ FailArmy32.mp4,4.090288666666667,0.5949510787878788,6.875
Get A New Hobby!! (August 2017) _ FailArmy2.mp4,1.9813166666666664,0.27807953216374265,7.125
Someone Move that dog! - Fails of the Week (August 2017) _ FailArmy50.mp4,3.236334333333333,0.36986678095238096,8.75
I Caught A Big Crab! - Throwback Fails (December 2017) _ FailArmy57.mp4,1.4561243333333334,0.07235400414078674,20.125
Best Fails of the Week 1 February 2016 _ 'A Bad Week For Girls' by Failarmy20.mp4,1.046901,0.19034563636363636,5.5
She's Not Going To Make It! - Throwback Thursday (September 2017) _ FailArmy69.mp4,3.191905333333333,0.38689761616161616,8.25
Best Fails of the Year 2017 - Part 2 (December 2017) _ FailArmy58.mp4,2.1886913333333333,0.1805106254295533,12.125
Fails of the Week - Whoa baby! (February 2017) _ FailArmy20.mp4,5.930724666666666,0.4161912046783625,14.25
Ultimate Fails Compilation 2016 - Part 1 (December 2016) _ FailArmy26.mp4,8.105026,0.4265803157894737,19.0
"Best Fails of the Week - Go Hard, Or Go Home! (March 2018) _ FailArmy11.mp4",2.8773999999999997,0.5231636363636364,5.5
The Top 29 Dog Fails - FailArmy Hall of Fame (December 2017)14.mp4,7.222843,0.5721063762376238,12.625
Slo Mo Symphony _ A Classical Tribute to Slo Mo Fails25.mp4,0.3934276666666667,0.12105466666666669,3.25
The Return of the Fail Ninja - Throwback Thursday (September 2017) _ FailArmy6.mp4,3.925795,0.668220425531915,5.875
Two-Wheel Motorcycle & Cycling Fails _ By FailArmy 201641.mp4,0.07530133333333333,0.002997067993366501,25.125
Funny Celebration Fails - Let's get the party started! (May 2017)48.mp4,4.669241333333333,0.34586972839506175,13.5
Fails of the Week 2 September 2016 _ FailArmy0.mp4,9.724794333333334,0.9261708888888888,10.5
Cats vs. Birds - FailArmy Versus (October 2017) _ FailArmy26.mp4,2.2992806666666663,0.3678849066666667,6.25
Feline Fails - Cat Got Your Tongue (July 2018) _ FailArmy39.mp4,3.2797733333333334,0.49506012578616354,6.625
Best Fails Of The Month - I Can't Hear! (February 2018) _ FailArmy23.mp4,3.251822333333333,0.4195899784946236,7.75
Fails of the Month September 2016 _ FailArmy11.mp4,6.409309333333334,0.6409309333333333,10.0
Fails of the Week - Watch Out Johnny! (December 2017) _ FailArmy22.mp4,3.163561666666667,0.7030137037037038,4.5
International Fails From Around The World! (January 2018) _ FailArmy14.mp4,3.487468,0.32068671264367815,10.875
Cat's Hate Plastic! - Best Fails of the Week _ FailArmy31.mp4,4.457575333333334,0.3212666906906907,13.875
FailArmy Presents - People Are Awesome - Fails VS. Wins #124.mp4,0.6295823333333334,0.16788862222222223,3.75
Rope a Dope - Rope Swing Fails (September 2018) _ FailArmy38.mp4,6.6417465,0.5313397200000001,12.5
Throwback Thursday - Watch Out For That!! (April 2017)41.mp4,10.415759666666666,0.7309305029239767,14.25
Baby's Stealing Out Here - Fails of the Week - (April 2017) _ FailArmy31.mp4,2.1961973333333336,0.3194468848484849,6.875
Throwback Thursday Fails - Here Goes Nothing (April 2017) _ FailArmy43.mp4,0.0,0.0,4.0
The Best 29 Fall Fails - FailArmy Hall of Fame (November 2017)5.mp4,2.006294,0.2720398644067797,7.375
Skateboard Bail - Submission Show (May 2018) _ FailArmy29.mp4,1.0389316666666666,0.11231693693693694,9.25
Stop Tripping - Fails of the Month (August 2017) _ FailArmy25.mp4,4.108541333333334,0.27854517514124294,14.75
Fails of the Week - That's got some kick!! (March 2017) _ FailArmy0.mp4,2.4341223333333333,0.748960717948718,3.25
Vanity Flair - Expensive Fails (November 2016) _ FailArmy49.mp4,4.70207,0.40447913978494626,11.625
Feline Fails - Cat Got Your Tongue (July 2018) _ FailArmy20.mp4,2.2562973333333334,0.5013994074074074,4.5
Best Fails of the Month April 2016 _ FailArmy62.mp4,3.3056283333333334,0.4197623280423281,7.875
"Funny Farm, Cowgirl and Redneck Fails Compilation _ By FailArmy32.mp4",0.284778,0.03400334328358209,8.375
Best Fails of the Week 4 March 2016 _ 'Not Today!!' FailArmy20.mp4,11.040008333333333,0.382337950937951,28.875
Don't Rock the Boat! - Throwback Fails (February 2018) _ FailArmy8.mp4,2.9272970000000003,0.15206737662337663,19.25
Fails You Missed - Dump Truck Full of Fails (March 2018) _ FailArmy39.mp4,6.388327,0.5162284444444444,12.375
Armpit Wax - Fails You Missed (April 2018) _ 201889.mp4,12.078866333333332,0.7920568087431694,15.25
Speeding Into The Weekend - Throwback Fails (January 2018) _ FailArmy23.mp4,2.9414336666666667,0.23769160942760945,12.375
Basketball Fails - March Madness! (March 2017) _ FailArmy42.mp4,0.490211,0.12650606451612903,3.875
Best Pranks - Got ya! (February 2017) _ FailArmy55.mp4,3.2587043333333328,0.2531032491909385,12.875
Best Pranks - Got ya! (February 2017) _ FailArmy22.mp4,3.1983813333333333,0.4061436613756613,7.875
FailArmy Throwbacks - Hold On Tight! (May 2017)114.mp4,1.7581303333333331,0.42621341414141417,4.125
Brother Fails _ 'Bros For Life' By FailArmy 201631.mp4,4.200281,0.4666978888888889,9.0
That's The Spot!! - Throwback Thursday (July 2017)65.mp4,2.412736666666667,0.28385137254901965,8.5
Throwback Thursday - That was amazing! (May 2017)52.mp4,4.638013000000001,0.6509491929824561,7.125
Russians vs. Rednecks - FailArmy Versus26.mp4,4.2543983333333335,0.5156846464646465,8.25
Party On - Lets Get Wild!16.mp4,10.1339295,0.37707644651162786,26.875
38 Parkour Fail Nominees - FailArmy Hall Of Fame (May 2017)39.mp4,0.070225,0.018726666666666666,3.75
FailArmy After Dark - Let The Tuna Go! (Ep. 5)184.mp4,7.7992265,0.8209712105263157,9.5
Just Grow Up! - Act Your Age Fails (July 2017) _ FailArmy27.mp4,4.292548,0.45787178666666667,9.375
Best Fails of the Week 4 March 2016 _ 'Not Today!!' FailArmy44.mp4,0.4381985,0.109549625,4.0
FailArmy After Dark - Let's Get Crazy!  (Ep. 4)88.mp4,2.3273136666666665,0.6895744197530864,3.375
How'd You Get Upside Down - Best Fails of the Week (August 2018) _ FailArmy0.mp4,3.9709039999999995,0.5573198596491228,7.125
Best Fails of the Month May 2016 _ FailArmy39.mp4,3.7978763333333334,0.4162056255707762,9.125
Bend Your Knees!! - Fails of the Week (September 2017) _ FailArmy5.mp4,5.124676,0.5616083287671233,9.125
Best Fails of the Year 2016 (So Far) _ FailArmy Fail Compilation20.mp4,2.3041256666666663,0.2880157083333333,8.0
"I'm Slipping, I'm Falling, I Can't Get Up - Throwback Fails (January 2018) _ FailArmy79.mp4",2.7114766666666665,0.7747076190476191,3.5
Batter Up - America's Past Time Fails (August 2018) _ FailArmy14.mp4,17.454951,0.9630317793103448,18.125
When Nothing Goes Right - Throwback Fails (June 2017) _ FailArmy90.mp4,5.573853333333333,0.768807356321839,7.25
Peer Pressure Fails - You Won't Watch This! (March 2018) _ FailArmy4.mp4,2.9345553333333334,0.1701191497584541,17.25
FailArmy's Halloween Spooktacular! (October 2017) _ FailArmy3.mp4,3.2951099999999998,0.2928986666666667,11.25
Wheelie Gone Wrong - Fails of the Week (October 2018) _ FailArmy15.mp4,4.010484,0.562874947368421,7.125
Fails of the Week - That's A Good Idea... (May 2017)13.mp4,1.1223883333333333,0.16034119047619047,7.0
"Frozen Fails - Ice, Ice, Maybe. (February 2017) _ FailArmy9.mp4",2.7818776666666665,0.3225365410628019,8.625
Funny Goats - Screaming Is Optional (March 2017) _ FailArmy48.mp4,0.885406,0.11611881967213115,7.625
Fails of the Week 3 July 2016 _ FailArmy22.mp4,0.21072333333333335,0.04436280701754386,4.75
FailArmy After Dark - Sliding Into The Weekend (Ep. 11)94.mp4,3.221735,0.5369558333333333,6.0
Best Fails of Week 2 June 2016 _ FailArmy66.mp4,4.438166666666667,0.2191687242798354,20.25
Best Fails of the Week - My Life Flashed Before My Eyes! (January 2018) _ FailArmy5.mp4,2.380923333333333,0.7054587654320987,3.375
Fails of the Week 1 September 2016 _ FailArmy3.mp4,4.039703,0.9233606857142858,4.375
Best Fails of Week 4 June 2016 _ FailArmy17.mp4,0.9905963333333333,0.3169908266666666,3.125
Skateboard Bail - Submission Show (May 2018) _ FailArmy16.mp4,0.8778405,0.047450837837837836,18.5
It's Dangerous Outside - Stay Inside (April 2018)  _ FailArmy27.mp4,3.676508,0.4142544225352112,8.875
Shattered Expectations - Fails of the Week (January 2019) _ FailArmy25.mp4,6.023393666666666,0.4420839388379205,13.625
Fails You Missed - Did That Girl Fart (March 2018) _ FailArmy105.mp4,5.249785666666667,0.9332952296296296,5.625
The Chancla of Destiny - Fails of the Week (October 2018) _ FailArmy10.mp4,4.227984,0.22549248,18.75
Funniest Mom Fails _ Happy Mother's Day from FailArmy62.mp4,1.9000515,0.60801648,3.125
"There Was An Attempt, Then A Fail (March 2018) _ FailArmy16.mp4",4.86915,0.37455,13.0
Smile Wide! - Fails You Missed #26 (January 2018)59.mp4,2.176220666666667,0.3704205390070922,5.875
Owl Meets Drone - Fails of the Week (February 2019) _ FailArmy17.mp4,7.226580333333334,0.1895496480874317,38.125
Big Air - Soaring with Style! (September 2017) _ FailArmy58.mp4,3.715098,0.5214172631578947,7.125
Throwback Thursday Fails - It's Hard Not To Laugh (April 2017)104.mp4,1.375378,0.19648257142857142,7.0
Don't Rock the Boat! - Throwback Fails (February 2018) _ FailArmy5.mp4,4.354915666666667,0.7412622411347519,5.875
Best Fails of the Week - Snowmobiles Over Water  (March 2018) _ FailArmy26.mp4,5.0552193333333335,0.2868209550827423,17.625
FailArmy After Dark - Let's Get Crazy!  (Ep. 4)78.mp4,1.2486723333333334,0.3027084444444444,4.125
Don't Stop Believin'  - Fails of the Month (November 2016) _ FailArmy3.mp4,3.321383666666667,0.5013409308176101,6.625
Just Grow Up! - Act Your Age Fails (July 2017) _ FailArmy39.mp4,6.593434,0.864712655737705,7.625
Doggone It! - Fails You Missed #23 (December 2017) _ FailArmy3.mp4,1.7084166666666667,0.4408817204301076,3.875
Rural vs. Urban Fails (August 2018) _ FailArmy23.mp4,2.237025666666667,0.3579241066666667,6.25
We're Going Old School - Fails of the Week (April 2017) _ FailArmy36.mp4,2.1431276666666665,0.16328591746031748,13.125
Don't Rock the Boat! - Throwback Fails (February 2018) _ FailArmy26.mp4,5.090763,0.2808696827586207,18.125
31 Senior Citizen Fails - FailArmy Hall of Fame (September 2017)31.mp4,2.248547,0.5996125333333334,3.75
FailArmy Presents - People Are Awesome! Wins vs. Fails #426.mp4,3.2374706666666664,0.6166610793650794,5.25
Fails of the Week - Go ahead and send it! (May 2017)43.mp4,1.7728410000000001,0.4727576,3.75
Spring is Here (March 2019) _ FailArmy25.mp4,12.942864,0.9244902857142857,14.0
Winter Fails! (January 2017) _ FailArmy28.mp4,3.295306333333334,0.1311564709784411,25.125
Spring Got Sprung - Spring into Action (April 2018) _ FailArmy20.mp4,4.231519666666666,0.3720017289377289,11.375
Don't Rock the Boat! - Throwback Fails (February 2018) _ FailArmy63.mp4,5.987339666666666,0.6063128776371308,9.875
Work and Construction Fails _ You Had One Job!! PART 3 by FailArmy 201614.mp4,4.534905999999999,0.4902601081081081,9.25
Don't Rock the Boat! - Throwback Fails (February 2018) _ FailArmy14.mp4,4.235189666666667,0.5464760860215053,7.75
Ultimate Fails Compilation 2016 - Part 1 (December 2016) _ FailArmy99.mp4,0.7538946666666666,0.06853587878787878,11.0
Fore! Fails of the Week (August 2018) _ FailArmy18.mp4,3.0499716666666665,0.18484676767676766,16.5
Fails You Missed - Dump Truck Full of Fails (March 2018) _ FailArmy43.mp4,0.822174,0.14948618181818182,5.5
Basketball Fails - March Madness! (March 2017) _ FailArmy38.mp4,4.378011666666667,0.5306680808080809,8.25
Speeding Into The Weekend - Throwback Fails (January 2018) _ FailArmy59.mp4,0.294542,0.0604188717948718,4.875
He's Not Stopping!! - Throwback Fails (November 2017) _ FailArmy50.mp4,3.7086356666666664,0.42998674396135267,8.625
Break Stuff - I Hope We Kept the Receipt25.mp4,6.202587,0.6126011851851851,10.125
Bend Your Knees!! - Fails of the Week (September 2017) _ FailArmy49.mp4,1.9532040000000002,0.25202632258064517,7.75
29 Hilarious Instant Karma Fail Nominees - FailArmy Hall of Fame3.mp4,2.4984673333333336,0.1868012959501558,13.375
The Dirtbike Bail of Doom - Fails of the Week (April 2018) _ FailArmy15.mp4,3.6499943333333333,0.5034474942528736,7.25
Fails of the Week 3 July 2016 _ FailArmy6.mp4,2.215898,0.6112822068965518,3.625
Pole Position - Fails of the Week (September 2018) _ FailArmy6.mp4,2.761607,0.526020380952381,5.25
Best Fails of Week 4 June 2016 _ FailArmy46.mp4,3.2665163333333336,0.40203277948717947,8.125
Best Fails of the Week 2 April 2016 _ 'I Knew That Was a Bad Idea' by FailArmy59.mp4,3.503851,0.25716337614678897,13.625
31 Back To School Fail Nominees - FailArmy Hall of Fame (September 2017)37.mp4,3.5387303333333335,0.8846825833333334,4.0
"Fails of the Week - This Time, It's Personal (May 2017)6.mp4",1.7229976666666669,0.2650765641025641,6.5
Shattered Expectations - Fails of the Week (March 2019) _ FailArmy35.mp4,2.9445783333333337,0.07248192820512821,40.625
Girl Fails - Best of the Year 2016 _ FailArmy22.mp4,4.05111,0.8759156756756757,4.625
Get off the Stage - Stage Fails17.mp4,4.683859333333333,0.28387026262626264,16.5
We did it!! - Fails You Missed #22 (December 2017) _ FailArmy104.mp4,19.12553266666667,0.8270500612612612,23.125
29 Hilarious Instant Karma Fail Nominees - FailArmy Hall of Fame41.mp4,6.191133000000001,0.51592775,12.0
FailArmy Presents - People Are Awesome! Wins vs. Fails #334.mp4,2.525063333333333,0.5771573333333334,4.375
Close Calls & Near Misses Compilation _ FailArmy 201665.mp4,0.774948,0.11922276923076923,6.5
Shattered Expectations - Fails of the Week (January 2019) _ FailArmy4.mp4,3.4526600000000003,0.7672577777777777,4.5
Stop Tripping - Fails of the Month (August 2017) _ FailArmy10.mp4,2.762477333333333,0.2986461981981982,9.25
The Best Fail Reactions - Now That's Funny! (September 2017) _ FailArmy12.mp4,16.252417,0.6132987547169813,26.5
Hilarious Farm Animal Fails (January 2017) _ FailArmy36.mp4,2.296031,0.2267684938271605,10.125
"Best Fails of the Week - Go Hard, Or Go Home! (March 2018) _ FailArmy4.mp4",4.085854333333334,0.28423334492753627,14.375
Woman Up - Fails of the Week (November 2018) _ FailArmy29.mp4,8.755338666666665,0.29429709803921567,29.75
Farmers Only (March 2019) _ FailArmy6.mp4,3.1366363333333336,0.43263949425287357,7.25
Alley OOPS - Fails of the Week (October 2017)8.mp4,1.264693,0.20235088,6.25
Best Fails of the Week - This Is Poppin' (January 2018) _ FailArmy47.mp4,9.394922,0.41988478212290503,22.375
Swing and a Miss - Fails of the Week (September 2017) _ FailArmy20.mp4,2.321267666666667,0.3714028266666667,6.25
Best Fails of Week 2 July 2016 _ FailArmy24.mp4,4.885410666666666,0.3758008205128205,13.0
Men vs. Women - FailArmy Versus (August 2017)32.mp4,4.044103,0.2630310894308943,15.375
Selfie Destruction - Submission Show (April 2018) _ FailArmy4.mp4,1.405679,0.27427882926829267,5.125
FailArmy After Dark - Let The Tuna Go! (Ep. 5)80.mp4,5.261211,0.9353264,5.625
Fails of the Week - Watch Out Johnny! (December 2017) _ FailArmy0.mp4,5.644805000000001,0.6102491891891891,9.25
Big Air Fails Compilation _ 'I Believe I Can Fly' By FailArmy 201663.mp4,5.330429666666666,0.45853158422939067,11.625
Fails of the Month September 2016 _ FailArmy3.mp4,1.8142216666666666,0.5183490476190477,3.5
FailArmy Throwbacks - Don't be a jerk! (May2017)11.mp4,7.852885666666666,0.8054241709401709,9.75
FailArmy's Halloween Spooktacular! (October 2017) _ FailArmy9.mp4,4.150349,0.4368788421052632,9.5
Moose vs. Hammer! - Fails You Missed #20 (December 2017) _ FailArmy24.mp4,2.595247666666667,0.1048584915824916,24.75
My Twig and Berries - Cup Check (February 2019) _ FailArmy20.mp4,5.3753416666666665,0.37393681159420294,14.375
Fails You Missed - Did That Girl Fart (March 2018) _ FailArmy9.mp4,4.3563323333333335,0.4908543474178404,8.875
Speeding Into The Weekend - Throwback Fails (January 2018) _ FailArmy16.mp4,3.1702746666666664,0.4785320251572327,6.625
You Aight Fails of the Month (November 2018) _ FailArmy28.mp4,13.255878000000001,0.9468484285714286,14.0
The Chancla of Destiny - Fails of the Week (October 2018) _ FailArmy28.mp4,16.504724999999997,0.9233412587412587,17.875
Public Transportation is a Nightmare (October 2018) _ FailArmy25.mp4,1.9837346666666669,0.5289959111111111,3.75
29 Hilarious Instant Karma Fail Nominees - FailArmy Hall of Fame9.mp4,1.0903203333333333,0.15302741520467836,7.125
Fun Size Fails - Miniature Fails (June 2017)13.mp4,2.683786,0.2788349090909091,9.625
Kart Krashes - Go Karts and Soap Box Fails _ FailArmy (November 2018)35.mp4,2.333789,0.47872594871794877,4.875
Bend Your Knees!! - Fails of the Week (September 2017) _ FailArmy34.mp4,4.842400333333333,0.41655056630824366,11.625
Best Fails of Week 1 July 2016 _ FailArmy43.mp4,4.993448,0.8684257391304347,5.75
Bad Hair Day - Fails of the week (April 2019) _ FailArmy6.mp4,2.5212306666666664,0.13910238160919539,18.125
I Caught A Big Crab! - Throwback Fails (December 2017) _ FailArmy76.mp4,2.64669,0.37146526315789474,7.125
Batter Up - America's Past Time Fails (August 2018) _ FailArmy13.mp4,9.084461333333333,0.4629024883227177,19.625
Best Fails of the Year 2016 (So Far) _ FailArmy Fail Compilation27.mp4,9.851430333333333,0.9164121240310076,10.75
Funny Spring Loaded & Trampoline Fails Compilation _ By FailArmy19.mp4,4.531408666666667,0.5664260833333333,8.0
Take a Seat - Throwback Thursday (October 2017) _ FailArmy6.mp4,4.696957333333333,0.24399778354978355,19.25
Best Fails of the Month May 2016 _ FailArmy33.mp4,0.016408,0.002983272727272727,5.5
Don't Drive In Russia - Fails You Missed #19 (December 2017) _ FailArmy0.mp4,2.5802780000000003,0.32253475000000004,8.0
Best Fails of the Year 2018 (So Far) _ FailArmy36.mp4,7.648160000000001,0.8867431884057971,8.625
Armpit Wax - Fails You Missed (April 2018) _ 2018108.mp4,4.4977583333333335,0.49290502283105025,9.125
Throwback Thursday - Try and stay balanced! (April 2017)86.mp4,3.040630333333333,0.2615595985663082,11.625
The Nutcracker - Fail Army Edition26.mp4,1.8380833333333335,0.5251666666666667,3.5
Football Vs. Football (Soccer) _ Fails Compilation by FailArmy13.mp4,2.9915303333333334,0.24672415120274913,12.125
Kart Krashes - Go Karts and Soap Box Fails _ FailArmy (November 2018)13.mp4,3.430548,0.8071877647058824,4.25
Best Fails of the Week - No Baseball Inside! (December 2017) _ FailArmy36.mp4,4.116817999999999,0.5489090666666666,7.5
Best Fails of the Week 3 April 2016 _ FailArmy45.mp4,5.672515333333333,0.6391566572769953,8.875
Worst Friends of the Year 2016 _ FailArmy15.mp4,4.599430666666667,0.6032040218579234,7.625
Fails of the Week 3 July 2016 _ FailArmy36.mp4,1.380078,0.24001356521739128,5.75
FailArmy After Dark - Sliding Into The Weekend (Ep. 11)13.mp4,3.928431,0.5819897777777777,6.75
Best Fails of the Week 3 March 2016 _ 'You Are An Epic Fail!' by FailArmy43.mp4,1.2856965,0.18701040000000002,6.875
The Drone of Doom - Throwback Thursday (October 2017) _ FailArmy21.mp4,4.289002666666667,0.816952888888889,5.25
Go for Broke - Breaking Things (November 2016) _ FailArmy0.mp4,2.4690816666666664,0.44892393939393943,5.5
Best Fails of the Year 2017 - Part 2 (December 2017) _ FailArmy83.mp4,5.779165,0.5779164999999999,10.0
Fails You Missed - Dump Truck Full of Fails (March 2018) _ FailArmy27.mp4,6.46659,0.5946289655172414,10.875
Amazing Snow vs. Surf Fails - FailArmy Presents48.mp4,6.6744795,0.5286716435643565,12.625
Laughing Cameraman - Best Laughs Ever! (January 2017) _ FailArmy46.mp4,2.2636305,0.3018174,7.5
Fails Like Teen Spirit (February 2018) _ FailArmy29.mp4,2.818395,0.42541811320754713,6.625
Fails You Missed #27 - Didn't See That Coming (January 2018) _ FailArmy72.mp4,0.0,0.0,5.0
There's A Truck In The Lake! - Fails of the Week (July 2017)6.mp4,1.7554740000000002,0.250782,7.0
FailArmy Throwback Fails - No Crying Allowed! (March 2018) _ FailArmy80.mp4,1.6136935,0.28064234782608694,5.75
Best Fails of the Year 2016 (So Far) _ FailArmy Fail Compilation44.mp4,4.104199,0.9120442222222223,4.5
VR Fails Are Real - Fails You Missed #25 (January 2018) _ FailArmy59.mp4,0.5357465,0.11905477777777779,4.5
A Christmas Miracle! - Fails You Missed #21 (December 2017) _ FailArmy3.mp4,4.7387939999999995,0.53394861971831,8.875
Girl Fails - Best of the Year 2016 _ FailArmy28.mp4,1.8878469999999998,0.3683603902439024,5.125
Five - Oh No! Fails of the Week (May 2019) _ FailArmy3.mp4,3.012595333333333,0.6694656296296296,4.5
Best Fails of Week 2 June 2016 _ FailArmy16.mp4,4.169149999999999,0.49780895522388063,8.375
It's a Jungle Out There! - Wild Animal Fails (November 2017) _ FailArmy35.mp4,2.2329183333333336,0.41542666666666667,5.375
"Keep It Going, Keep It Going! - Best Fails of the Month (September 2017) _ FailArmy1.mp4",0.282332,0.04261615094339623,6.625
Dressed For Success (July 2018) _ FailArmy9.mp4,4.123751,0.24804517293233083,16.625
Desert Fails - The Sands of Failure (November 2018) _ FailArmy13.mp4,3.8793055,0.5172407333333333,7.5
Dummy Dogs _ 'Dog Fails' By FailArmy15.mp4,6.2892624999999995,0.598977380952381,10.5
Best Fails of the Week - T-Rex Can Shred! (February 2018 _ FailArmy22.mp4,3.319581,0.3905389411764706,8.5
Fails of the Week - Do What You Can! (February 2017) _ FailArmy43.mp4,5.550180666666667,0.6627081393034826,8.375
Best Fails of the Week - Watch Out!  (March 2018) _ FailArmy12.mp4,4.963399,0.5514887777777777,9.0
You Aight Fails of the Month (November 2018) _ FailArmy7.mp4,1.3211773333333334,0.2032580512820513,6.5
Fails of the Week - There's a bear on the loose!! (June 2017)10.mp4,1.4268336666666668,0.2926838290598291,4.875
Fails of the Month October 2016 _ FailArmy32.mp4,1.9841933333333335,0.6105210256410256,3.25
Throwback Thursday - Are My Teeth OK (May 2017)97.mp4,0.0,0.0,13.875
Gone Fishing - Throwback Thursday (November 2017) _ FailArmy42.mp4,0.7519176666666666,0.10741680952380951,7.0
Boatloads of Fails - Throwback Thursday (August 2017)89.mp4,1.892588,0.17012026966292135,11.125
Throwback Thursday - Are My Teeth OK (May 2017)79.mp4,3.045999,0.276909,11.0
Boatloads of Fails - Throwback Thursday (August 2017)67.mp4,0.0,0.0,5.125
FailArmy After Dark - Let's Get Crazy!  (Ep. 4)61.mp4,4.375097666666666,0.42169616064257026,10.375
Spring is Here (March 2019) _ FailArmy3.mp4,3.501,1.0002857142857142,3.5
Epic Skiing and Snowboarding & Icy Water Fails _ 'Chill Out' by FailArmy 201636.mp4,2.6873086666666666,0.5657491929824562,4.75
Fails of the Week - Whoa baby! (February 2017) _ FailArmy6.mp4,2.6223153333333333,0.3884911604938271,6.75
FailArmy After Dark - Let The Tuna Go! (Ep. 5)0.mp4,3.1758816666666667,0.977194358974359,3.25
Fails of the Week 1 November 2016 _ FailArmy28.mp4,10.444368666666668,0.5884151361502347,17.75
Throwback Thursday Fails - Try Not to Laugh! (March 2017) _ FailArmy14.mp4,11.955935666666667,0.5727394331337324,20.875
You're Going Way Too Fast! - Throwback Thursday (September 2017) _ FailArmy70.mp4,5.086529333333333,0.52847058008658,9.625
Don't Rock the Boat! - Throwback Fails (February 2018) _ FailArmy38.mp4,3.281129333333334,0.20832567195767193,15.75
The Dirtbike Bail of Doom - Fails of the Week (April 2018) _ FailArmy0.mp4,1.5577133333333333,0.24923413333333336,6.25
Fails You Missed - Flexin' On A Lexus! (February 2018)51.mp4,1.4285636666666666,0.10484870948012233,13.625
My Twig and Berries - Cup Check (February 2019) _ FailArmy18.mp4,2.1470016666666667,0.3578336111111111,6.0
"Ready, Set, Fail! Fails of the Week (September 2018) _ FailArmy6.mp4",5.231032333333333,0.5506349824561404,9.5
Best Fails of Week 4 June 2016 _ FailArmy6.mp4,2.7427016666666666,0.3918145238095238,7.0
Best Fails of the Week 2 May 2016 _ FailArmy 'That Was An Epic Fail Sam'36.mp4,4.0676179999999995,0.7074118260869565,5.75
FailArmy Presents - People are Awesome _ Epic Wins Compilation11.mp4,4.061236,0.5157125079365079,7.875
American Fails (July 2017) _ FailArmy4.mp4,3.1276616666666666,0.5439411594202898,5.75
FailArmy Fan Submissions - Let's Get It Started! #1 (April 2018) _ FailArmy11.mp4,0.753182,0.1673737777777778,4.5
The Top 27 Underwater Fails - FailArmy Hall of Fame (October 2017)6.mp4,14.0701705,0.821615795620438,17.125
Fails of the Week - (October 2016) _ Fail Army32.mp4,5.6884380000000005,0.5760443544303797,9.875
Throwback Thursday Fails - It's Hard Not To Laugh (April 2017)9.mp4,7.049304,0.8951497142857143,7.875
Five - Oh No! Fails of the Week (May 2019) _ FailArmy9.mp4,7.1070885,0.9476118,7.5
Look At Me Like A Boss! - Fails You Missed #14 _ FailArmy70.mp4,2.609052333333333,0.5090833821138211,5.125
