filename,label
AEKF2Qac0Xs,golf_chipping
AEQDkOPK14k,changing_oil
AEirIiVmoX4,getting_a_tattoo
AEmmD1tgdWs,cooking_egg
AEmsx7Bpd14,carrying_baby
AFGOksLLu6Y,golf_chipping
AFju9eIQxks,swinging_legs
AGFPC2cwxIs,bandaging
AGYXHK0K_ug,shaking_hands
AGs9pefx9zw,bandaging
AH8HbAS87jk,balloon_blowing
AHCoSFxkJvQ,getting_a_haircut
AHDHlg-uQfc,balloon_blowing
AHEEPQcWxEM,headbutting
AHJoy9MxZ2Q,smoking_hookah
AHy2285FiCQ,cartwheeling
AHzwmaVV5pU,making_snowman
AI2rGY3QNf0,shaving_legs
AIk-JOT6b_8,changing_oil
AIpGugM_EdQ,drop_kicking
AIpMT4qJE9c,blasting_sand
AJElXbOqz_s,golf_chipping
AJR73UkAkZ0,making_bed
AJh16flBfJo,disc_golfing
AJvwYg6JwsA,celebrating
AK0oJ4VL04s,cartwheeling
AKByQgNsg1I,ice_climbing
AKMlPf9T6kI,eating_watermelon
AKg7txr5C8w,balloon_blowing
AKoregkLJgc,skipping_rope
AKwADXm5BKQ,waxing_back
AL1-e2foDG0,shaking_hands
AL6EqSqgIZo,bandaging
AL6vy_VeC1M,knitting
ALO8REjsNXc,pushing_wheelchair
ALoQJ1-T9d4,changing_oil
ALogWhlXEwg,smoking_hookah
ALqcONL2vus,playing_poker
AM1BEkyeBBI,getting_a_tattoo
AMEV4LnE7-4,drinking
AMHZMCk98Y8,climbing_a_rope
AMj3iErPtaY,dancing_charleston
AMm7ALcj7FI,clay_pottery_making
AMqkKhEM2Zs,ice_climbing
AN1ynfkm_nQ,petting_animal_(not_cat)
ANEYUQ22VSE,testifying
ANSn-WCsSfE,disc_golfing
AO-0r8H2DOo,shaving_legs
AOSwCfoVpEM,headbutting
AOZmCfTPlIE,clay_pottery_making
AOqpDdrX4yg,eating_watermelon
AP7QVFQWGYQ,balloon_blowing
APEAXVuWOFQ,hurdling
APEMqmz8_CI,drinking
APX79xePXdY,getting_a_tattoo
APb6PFwpCHs,making_jewelry
APoOmoHN-bc,celebrating
APsTgL9Ktdw,clay_pottery_making
AQ5HMrostr0,headbutting
AQW9i0DXU9Q,celebrating
AQ_hGsCcS9E,using_remote_controller_(not_gaming)
AQdPCjWyEd8,using_remote_controller_(not_gaming)
ARAwetZ80cM,making_snowman
ARRirW9UW_0,eating_watermelon
ARbEleGasgo,knitting
ARupe9YB5Rc,hurdling
AS3dHefrWj0,blasting_sand
AS6k7hPeAfc,drop_kicking
ASu3Xw6JM1w,cooking_egg
AT0l2S2HL5o,disc_golfing
ATFfKyCRBz0,changing_oil
ATRFH2Ew64c,making_jewelry
AThgd7CaArU,celebrating
AUQpnhTzhsQ,hurdling
AURjrSZc8ag,petting_animal_(not_cat)
AUSYnelXsOU,shaking_hands
AUpXye1YjsY,weaving_basket
AUz7OcGlnvk,shaking_hands
AV9vWp2KQvc,changing_oil
AVPdejIidM4,yawning
AVjgiP_AoWs,playing_poker
AVpasLboDJM,baking_cookies
AWN-b3rojyw,peeling_potatoes
AWTu4jPbVDI,stretching_arm
AWU4fttbrRQ,getting_a_haircut
AWaXGJrGSwE,stretching_arm
AWdSR1ORALw,baking_cookies
AWdUZ0rruFU,baking_cookies
AXRFg1N7JYw,getting_a_haircut
AXtojjtvhoc,changing_oil
AY4F4Q1OJ0I,waxing_back
AY6kdPh6Hhg,making_jewelry
AYPsrrMw-dE,climbing_ladder
AYe7LQixdGU,balloon_blowing
AZ9Q7IAMyPA,dancing_charleston
AZC55DQwrRA,cooking_egg
AZCi1BxPZ7g,testifying
AZHOyfx3mU8,making_bed
AZMkH2LJ6Zc,auctioning
AZNSh4NF1os,shaking_hands
AZ_ZZuM_cT4,carrying_baby
AZbEsSyG-HM,disc_golfing
AZpNqxnn6Cg,pushing_wheelchair
A_MRUb3A1Gc,playing_poker
A_ZZ46MJhk4,drop_kicking
A_ZeaauQ6EA,cartwheeling
A_qg12zVAjQ,blasting_sand
AaZ-Ka-AQGc,golf_chipping
AadONYLODFg,getting_a_tattoo
Ab526k1iFdc,playing_poker
AbZoT0Oxvx4,cartwheeling
AcIOSR7rV-o,stretching_arm
AcJkrxdm88M,bandaging
AcVWYk8fofY,clay_pottery_making
Ace201Viuxg,changing_oil
Ad2FV9HUh1o,making_jewelry
Ad5WjhIZwdg,blasting_sand
Ad7f3w1VahM,sanding_floor
Ad8tU3HP7kQ,knitting
AdBY7mBPUjg,using_remote_controller_(not_gaming)
AdPQjbN8a4k,skipping_rope
AdR80IgvmDM,baking_cookies
AdRnxL9O9rQ,ice_climbing
AdcZ5cj4P2I,making_bed
AdnfboRF_Nk,shaking_hands
AdwS9UEt1Jg,making_bed
AeEx2aD4wmQ,weaving_basket
AeOC8lozqVk,making_bed
AeQtktsW700,shaving_legs
AeWwpWhLnuQ,petting_animal_(not_cat)
Aef2iIJUqDk,tossing_coin
AeiiELx9GKw,playing_poker
AerXg_WOxRM,skipping_rope
Aetzc6wkVW4,dining
AfG955p7vxg,making_bed
AfKoAbXdmVY,sanding_floor
AfNh8Z2cw_8,cooking_egg
AfOk09xDqQc,clay_pottery_making
AfXy6rYIOf4,balloon_blowing
AfnpwrwCg2A,drop_kicking
AgDTKoDJ9ic,cooking_egg
AgcsFqwVhtU,drop_kicking
AglNCVuQXp8,auctioning
AgvT7Hq_tfU,dancing_charleston
Ah80xyZ228w,smoking_hookah
Ah9aDnMyE-I,shooting_basketball
AhdwLXLe3po,dining
Ahi6J-uLBrA,shaking_hands
AiO2hJ1tVXw,petting_animal_(not_cat)
AiW5OkhKf8Q,shooting_basketball
Aic-vrE-vro,springboard_diving
Aijy1qrHNV0,making_snowman
AiocVBVvBMY,changing_oil
Aj77knOGYLY,tossing_coin
AjI08jJEeik,ironing
Ajc6xr6mNeY,petting_animal_(not_cat)
Ak1asuchB_M,climbing_a_rope
Ak2FmIDZiws,weaving_basket
AkYXgoN8t_0,ironing
Aka7rJp6c1A,skipping_rope
AkmQlhlVoog,changing_oil
AlAKvNwtSEk,eating_watermelon
AlPFZoW8LR0,stretching_arm
AlYi2AyHtzA,dancing_charleston
AlbXX4RWkyk,getting_a_tattoo
Alfi0C7wEeI,making_snowman
All22in5VUs,sanding_floor
All6_RaAstI,knitting
Alq5s75lYII,drop_kicking
Alyb2ByEnNM,cartwheeling
AlygRdI0dAw,tossing_coin
Am1JI0y4ZAs,drop_kicking
AmEaqbUQld0,getting_a_tattoo
AmMVJpGgiGs,making_jewelry
Amc0NhT4mhM,cartwheeling
AnSSaui3c-4,shaking_hands
Ans-TjnSvf8,dancing_charleston
Ao-mJm0QL-c,weaving_basket
AoCc6jDGf68,changing_oil
AoDtOPEvcl8,disc_golfing
AoDvk44_GWw,tossing_coin
Aocgc2aOtuw,weaving_basket
AoeSjzaLVRg,getting_a_haircut
AohRYHyRNk8,petting_animal_(not_cat)
AotI-kuW6as,cooking_egg
Ap2lWcSMN7U,unboxing
Ap8JPMoiS68,making_jewelry
AphtyoP8bmI,carrying_baby
ApuiTrGTDJ8,disc_golfing
Aq-TCbI11FQ,headbutting
Aq6UKy41XKQ,balloon_blowing
AqClhqFnq-M,waxing_back
AqSp5HB_G-Y,ironing
Aqrg6oa77B4,unboxing
Ar2VyFSy-z0,ironing
ArURqtMP2Sg,shooting_basketball
ArkM_h1jW6M,baking_cookies
As48yW-ttYc,stretching_arm
AsXzuIDa170,unboxing
AtnNiiJMKcM,shaving_legs
AtoP-cAc4a0,cooking_egg
AuYSo8IJ4A4,golf_chipping
AudF-5HoZVI,golf_chipping
AumdCgcEWds,hurdling
AvUunurFAkI,getting_a_tattoo
AvvjRJogSpw,drop_kicking
Aw3Rwl_SeZY,stretching_arm
Aw8fy4M2tbU,carrying_baby
AwDkIz4Jjf0,drop_kicking
AwEMefg3qsw,cooking_egg
AwQVy_LEtEs,testifying
Awq0JUswbf0,ice_climbing
AwzxKghoIlw,swinging_legs
Ax83p8aKgxE,headbutting
Ax8GCogz6Yg,skipping_rope
AxhfyDxWpsg,hurdling
Axmo9bWbp4s,getting_a_tattoo
Ay9UgUCUksQ,balloon_blowing
Az0hoevEy4g,hurdling
AzLoDx3VXgA,hurdling
AzULIpUlb4Y,celebrating
AzbprIJNg-o,tossing_coin
B-7rf9rSnYk,celebrating
B-EGq9ANOcI,climbing_ladder
B-PkDV5DtjY,dancing_charleston
B-PzIgCc0MQ,balloon_blowing
B-jTYmHGg-g,shaving_legs
B-xr_gePwn4,drinking
B03vHyoxO7U,unboxing
B0AXMwVRRLM,testifying
B0HdwvY6IQ0,testifying
B0OQGA-s3Lk,skipping_rope
B0hah3xKmLQ,disc_golfing
B0m0UKBxM6w,skipping_rope
B0vUor8jC9w,drop_kicking
B1BUT-vj9Bc,drinking
B1KvlpIDCzw,making_bed
B1U67zCeFQ8,ice_climbing
B1VU38VAQ0E,yawning
B22BgihFcVE,clay_pottery_making
B2X7u2lNA7E,getting_a_tattoo
B2it4GKICIY,playing_poker
B2jROBN0GSk,knitting
B2lauwLL_eQ,sanding_floor
B2nRlAZ0mfI,unboxing
B3VTJ-DHZew,unboxing
B3WKv0W8miQ,making_jewelry
B3l7JQ8Xn4k,playing_poker
B435cpjBQRE,tossing_coin
B49DVfofLT0,shaking_hands
B4FjmHv0nfI,auctioning
B4SecpFMfCo,celebrating
B4tKrx_3-c8,springboard_diving
B55CQAiCQuA,playing_poker
B5OAJZlWrv8,ice_climbing
B5SdPiH8OK4,ice_climbing
B5z3YBM5YTk,balloon_blowing
B6B5GrRBVhI,sanding_floor
B6_ZAqK0RvY,unboxing
B6h4MrzziNM,drinking
B735PG8RH8U,balloon_blowing
B74lcdr1EZQ,cooking_egg
B7exLSxwL0M,ice_climbing
B8LE8kgjsI0,petting_animal_(not_cat)
B8O05lXi5CQ,making_bed
B8OCkMyMZiw,dining
B8Uf2dNAbEI,shaking_hands
B8wEzem8iUM,getting_a_haircut
B8xdy1Xr-p0,cartwheeling
B9XCPiDPX94,stretching_arm
B9kt-1rznTg,waxing_back
B9vkcGYtgjs,golf_chipping
BA5GSK_Cde4,getting_a_tattoo
BACoaPdWVn8,petting_animal_(not_cat)
BAML8o_zV3Q,auctioning
BAO4KD1ZXBc,sanding_floor
BAfnmYf3udc,dining
BAz80GHNQVQ,shaking_hands
BBCS55ztjM8,shaving_legs
BBJo5lP5UgM,dancing_charleston
BBJr2QYXSbk,cartwheeling
BBPzITWBH5I,unboxing
BBg-tkjwL_o,making_snowman
BBkpaeJBKmk,getting_a_haircut
BC2_MT0I2_8,drop_kicking
BC9uATaKCTI,making_jewelry
BCBG2W8OM1E,dancing_charleston
BCZeuH8AGn4,cartwheeling
BCkSgfuWjd4,climbing_ladder
BDfuESZ2hEA,shooting_basketball
BE4TQkk_LtU,getting_a_haircut
BETmyHqvAyc,shaving_legs
BE_CVAnc9B8,stretching_arm
BEcVMa4LLNU,shaving_legs
BFNWQpqmLAw,ice_climbing
BFsc8oskTN0,cartwheeling
BGVN3KyaN_0,auctioning
BGewz2qM1II,shaving_legs
BGq2gOWmU7Q,auctioning
BHVkmVh3_uU,drop_kicking
BI4HaIc3dsY,hurdling
BID9rAPOkgI,unboxing
BIFvcXL_xzg,peeling_potatoes
BIJGDc8v_9Y,unboxing
BId74-IVuHI,changing_oil
BJPx4LzDbnU,stretching_arm
BJQtQke2UAw,tossing_coin
BJ_oYmVw1DA,headbutting
BK9KYHaYFi0,ice_climbing
BKHHwCvhUyY,drop_kicking
BKchvV9Edag,peeling_potatoes
BKfEO54q85s,auctioning
BKts5TkA7Uc,bandaging
BL1XwhjCa_E,ice_climbing
BL5a6l6hfp0,making_snowman
BLaKx2Nx6lg,making_snowman
BLb8hqBRZ68,eating_watermelon
BLthKpFBZsY,making_jewelry
BMBTm2OMwpo,shooting_basketball
BMBukc6EhNk,drop_kicking
BMBvoathERg,ice_climbing
BMnqufiOxwM,knitting
BNWnyZ6RUkY,getting_a_haircut
BNb9cvjFVnU,unboxing
BOTH3rtr-Ac,balloon_blowing
BOjLdg_rfxc,making_jewelry
BOkJxXfoIbY,shaking_hands
BOvrYMSJ03A,hurdling
BP20rw1vWo8,golf_chipping
BPF5P2IY2hc,making_bed
BPYGx3sqIlc,dining
BPi7-kCvuGU,drop_kicking
BPixOE-GZzg,drinking
BQ-Mq4ZTbpA,testifying
BQ-vdmnaNCw,testifying
BQ4o69WK-zo,knitting
BQAhbd3bp6I,disc_golfing
BQFtd1QBFJQ,celebrating
BQP64KQ1V58,climbing_ladder
BQb-IfPehyM,testifying
BQbXLUiOp-o,getting_a_tattoo
BQwrJk9hN4s,balloon_blowing
BR3CNJ6lEDY,sanding_floor
BR6pdYib6B4,making_jewelry
BRQs42EjOCg,testifying
BRV6YT40tPo,making_snowman
BRYn6yL-gEs,carrying_baby
BRnG9b6BzXY,bandaging
BRqAvYCFmKQ,sanding_floor
BRw4yIrR9fM,cartwheeling
BSZLH04ock4,drop_kicking
BSj9bvCxclU,hurdling
BSlVLi81VGM,shaving_legs
BSsuu_RJK1o,yawning
BTsjnLgDQjk,hurdling
BU-XHNRzwW8,dining
BU02nbkQEVM,tossing_coin
BU6Xf_F4o6I,hurdling
BU77eP9zHzE,shaking_hands
BUH-FZOTFDk,changing_oil
BUZN0sJdZBI,dancing_charleston
BUl7HfZg8cQ,making_snowman
BVAYWY_rlNA,ice_climbing
BVDyfz_RdZo,dancing_charleston
BVH3HSaGYKU,waxing_back
BVsc629YDfo,making_snowman
BX5RcOB-3lg,making_bed
BXMjFg_EUU8,pushing_wheelchair
BXkod2E6aRk,ironing
BYLbbl_2tPc,dining
BY_IiiQ7zis,celebrating
BYuHU6ywZ2s,golf_chipping
BZD7b34zg0g,golf_chipping
BZP4gIL5UO4,peeling_potatoes
BZXV4DmUCqQ,skipping_rope
BZvYUO25TLU,using_remote_controller_(not_gaming)
BZwgkKq-SBs,headbutting
B_GArqtmEOA,cooking_egg
B_NJdDkYE68,peeling_potatoes
B_O1efgTsio,golf_chipping
B_ZElrVwBqk,cartwheeling
B_uF1qP6PUY,ice_climbing
B_ySB3TBR5s,peeling_potatoes
Ba-GhScRCSc,knitting
BaPo7CdLXY0,headbutting
BaXcG3F6_6w,clay_pottery_making
Bad1HBjVw_s,peeling_potatoes
BadeeBioObw,dancing_charleston
Baq82dmYN28,auctioning
BasTtZtqz_g,shaving_legs
BbFI57D0RmQ,celebrating
Bbi4kesNfjU,ice_climbing
BcQNhUTqqmQ,getting_a_tattoo
BcUKgsbehVM,cartwheeling
BczSYlG3tZo,hurdling
Bd4C34MVMb8,bandaging
BdAXsYucY3w,shaking_hands
BdIEAKxdcg8,making_jewelry
BdqBreOU1MQ,making_snowman
BdsXhla9Sdo,testifying
BdyjmktOXIc,making_bed
BdyrtDXjC2I,disc_golfing
Be02q3q6C6w,drop_kicking
BeDyDWwcLjQ,testifying
BeMibzB3djM,shaving_legs
BeRI5de4e9w,using_remote_controller_(not_gaming)
BeTa8YGmJEE,shooting_basketball
BeZcqEAya3M,peeling_potatoes
Be_74O67FIs,making_jewelry
BeaRWJi7mD8,springboard_diving
Befv3jjcsAg,testifying
Bf5iKZo_WZ0,celebrating
Bf9gyeIcKVo,drop_kicking
BfwQcrYcVTo,shaking_hands
BfzXQ27g7e8,disc_golfing
Bg8jpIwS_gM,celebrating
BgdvjTafLqo,balloon_blowing
BglwqpvQ98w,changing_oil
Bh9sS3Q-b8w,testifying
BhR4uzEyp48,golf_chipping
BhgkyosX3-A,tossing_coin
BhhjXtzwDCc,using_remote_controller_(not_gaming)
BhjhNmgsamE,sanding_floor
Bhn9m77GcLI,waxing_back
BhzVlbUunLA,making_snowman
Bi2kHmLh6Es,eating_watermelon
Bi9m8rBM9Cc,dining
BiAOMnnSgiw,testifying
BiPceq_C4n4,ice_climbing
Bj42o9DmVRI,tossing_coin
BjLPJFjGAXQ,sanding_floor
BjUW5osJKPQ,balloon_blowing
BjV4O5dE9zg,shaking_hands
BkB6vZzHuyw,dancing_charleston
BkQkxJFZr2M,shooting_basketball
BlCGMCyKjbU,headbutting
BlGsWWy3xVU,auctioning
Bl_MVHPSGgo,bandaging
BmBiQQyjcGA,eating_watermelon
BmFvsxuE6MM,shooting_basketball
BmHC9jFSrmw,skipping_rope
BmRAQaKOgiA,waxing_back
BmZUqSVLXME,swinging_legs
Bma83zMfzQQ,making_bed
BmrPc_Pvddc,testifying
Bmy7YqOUf9o,cartwheeling
BmykDRUq_p8,making_snowman
Bn4ub2A4rjM,testifying
BnM65WAsyak,skipping_rope
BnMCIC85-rA,celebrating
BnOINZgzsY0,hurdling
BndGslbH8ys,swinging_legs
BndvidaqXMc,testifying
BnfIDvScnbM,golf_chipping
BnvhUTmdoCM,stretching_arm
BoGOrVF_vQM,disc_golfing
BoI12zbhOEw,making_bed
BoQZZv0OaTE,headbutting
Boa48zn7nI8,shaving_legs
BouOMmq9FE8,dining
Bp4QzpLrLrg,dining
BpSYFvRxhIw,getting_a_tattoo
Bpc1Nap77k0,ironing
BpvUqzTYoD4,waxing_back
Bq0R48bHZnY,making_bed
Bq9QPBj3jO0,skipping_rope
BqPaaf1dB4U,dancing_charleston
Br6SvOvfFtI,making_bed
BrK-0moVodQ,shooting_basketball
BrPia_ZJtbY,cartwheeling
BrZuWSg-vQY,hurdling
BrqEPoYhQyI,getting_a_tattoo
BrwcyjQsh1A,hurdling
Brwe4ojtw6M,ironing
Bs-TaY3vVyg,knitting
BsPSA507kJA,waxing_back
BsoXfX-m8PU,knitting
BtFjNpRcwn4,bandaging
BtjnXYD4qeQ,stretching_arm
BtkKZcpPCG8,golf_chipping
Btv-hmri1bc,eating_watermelon
BuK4OmiAMdI,knitting
Buaffhk_b4E,drinking
Buv4uRn-fBQ,headbutting
Bv7HQf-37F8,cartwheeling
BvCF9uadZ38,stretching_arm
BvQ1suUahAk,testifying
BvdknPz77Hs,carrying_baby
BvlghAlmt7U,sanding_floor
Bvv8ZbyV4is,stretching_arm
Bvx_YXWEYBw,disc_golfing
Bw6m04_IxTI,hurdling
BwNUu8AC_po,drinking
BwUD3Msjz6E,getting_a_haircut
BwdCQlRp3Zg,changing_oil
BwhrmFiItTw,eating_watermelon
Bx0N_ifjvgI,pushing_wheelchair
BxDCuWGM3vY,using_remote_controller_(not_gaming)
BxEJrQCWCX0,getting_a_tattoo
BxHfcT3-l0A,disc_golfing
BxaAEn8YokU,golf_chipping
BxdVvNBI7vA,changing_oil
BxgnKYmBYzQ,bandaging
By5pK_GqeDQ,making_snowman
BySAcPw_nPw,eating_watermelon
Bylw7WL_FjQ,pushing_wheelchair
ByrmPIWK8Bg,celebrating
Bz6Zf7LYO4s,testifying
BzLEUheI_t8,making_jewelry
BzZ_EHBvwEM,pushing_wheelchair
Bzdr-7iXVtY,tossing_coin
BzirlAIpiYo,shooting_basketball
C-5G9XDdkqg,headbutting
C-8o-mgdews,auctioning
C-CJSzpZfos,getting_a_tattoo
C-S0qeUa_go,bandaging
C-X8GRLdmlc,getting_a_haircut
C-dlhcpMxxI,using_remote_controller_(not_gaming)
C0MDjBggkf4,shaking_hands
C0OFdhqPVIs,getting_a_haircut
C0R1bM-mAII,making_bed
C0SAbYE1MPU,balloon_blowing
C0t71aWvNJ4,hurdling
C0y00aVOnsU,testifying
C16qx8rrEsk,changing_oil
C1HYb22ji3Y,springboard_diving
C1OIisAUyx0,peeling_potatoes
C1TWdIMEMHE,sanding_floor
C1hP12ULT1g,shaking_hands
C1hascSYTHM,auctioning
C1p9U9Ra5IA,hurdling
C2-qYNFFkNo,making_snowman
C2MKCWGz5sg,unboxing
C2UHRBWYYHg,getting_a_tattoo
C2_LhYklu9g,yawning
C33d2m211GU,drinking
C3ECEOaIgT8,climbing_ladder
C3XsWXQMg9o,sanding_floor
C3on0rZp9aE,disc_golfing
C3qGWIdoQGU,climbing_ladder
C3zGwa9d6As,disc_golfing
C4J0Esn4TZA,eating_watermelon
C4OUv3dYeXw,changing_oil
C4hDtArsrJc,knitting
C53JalHO33A,using_remote_controller_(not_gaming)
C5SOAiaGYY0,celebrating
C6G8bs6ro1g,headbutting
C6XvXjigvvc,getting_a_tattoo
C6eWqe3pNB4,tossing_coin
C6esXBRH8jA,unboxing
C6mtuCia5K8,balloon_blowing
C6qlldH0iRk,using_remote_controller_(not_gaming)
C6r7edRmXl0,peeling_potatoes
C6rER7BLbSA,dining
C77zLMmQnjw,getting_a_tattoo
C7FDhnH31us,drinking
C7Sd2ZrxrKM,golf_chipping
C7Umu60Fur0,auctioning
C7nuBVMe08Y,celebrating
C7vU3D7yzwY,making_bed
C8G0RyqoGVQ,skipping_rope
C8I249cpd3E,golf_chipping
C8Z-iUhn1OU,dining
C8e0zNAD8s4,dining
C8teWAfWgIA,making_snowman
C8y2StTdIrE,dining
C9Bs-hRmWjs,ironing
C9N7JPBMMGk,ironing
C9TN1DsMxTA,making_bed
CARFGvJY_wM,making_jewelry
CAWGz5yS3Qs,dining
CAbDxFOgLWA,making_jewelry
CAwsroTegxc,sanding_floor
CBLeLY2S4iQ,peeling_potatoes
CBUzfyPbyWU,headbutting
CBZVSLFH_CU,cartwheeling
CB_Oy2L9I1Q,eating_watermelon
CBwiM8cHdNE,unboxing
CCB4jHN_Asw,stretching_arm
CCXtQBTJvGU,unboxing
CCeFr5pcDHk,headbutting
CCmiPVgiMrk,climbing_ladder
CCoEfztQqmU,getting_a_tattoo
CD10zRk5ub0,shaving_legs
CD42ElXaeOg,sanding_floor
CDBSknqa_Z4,celebrating
CDakJy7zo6A,golf_chipping
CFPe5K5RZrQ,dining
CFVK7wxL1mA,golf_chipping
CGAyTWrHK14,making_jewelry
CGEmdbcsJFc,knitting
CGG3GYhXmHk,dining
CGKHcpyv-eY,using_remote_controller_(not_gaming)
CGvcXCDZCDs,shaking_hands
CH64K9pUQ4k,shaving_legs
CHCIkm5MwE8,dancing_charleston
CHorG7r0opY,climbing_a_rope
CHtRfEiQgkg,climbing_ladder
CHv_Egtri10,changing_oil
CI2rMQdSKDU,knitting
CIHTtinBxuU,making_jewelry
CIM-QGRSsMY,headbutting
CIRz1JZSzE4,headbutting
CIeToAZ6Gvg,changing_oil
CIprVYnA2fE,tossing_coin
CJ2_77I8vIs,dining
CJxqHsKkXx8,dancing_charleston
CJzqQMNROis,headbutting
CKJa5rIi_8w,testifying
CKeqWfWXP_I,celebrating
CLEfKq9-270,stretching_arm
CLVKc5Ai7d8,carrying_baby
CM3erpwaFjo,tossing_coin
CMSHzCMyU1E,changing_oil
CMWvL0LAjUw,cartwheeling
CMYeHWoB1FM,peeling_potatoes
CNJJlq0dd-g,tossing_coin
CNMBvVw7WJU,peeling_potatoes
CNU2OZz88JE,shooting_basketball
CNf1a3ut6m4,pushing_wheelchair
CNt7nS65b1E,eating_watermelon
CPZSGwcsW8k,disc_golfing
CPkrLthXq9k,springboard_diving
CQUSNR77JC8,stretching_arm
CQqrinV8YPM,carrying_baby
CQryInUh-U4,shaking_hands
CRCBWYz2S88,pushing_wheelchair
CRdLACe46ak,unboxing
CSY96HR9VI8,cooking_egg
CT2JHfOXbDo,golf_chipping
CTJpbVmSyBA,bandaging
CU5s7PCnDPc,tossing_coin
CUNg8J409nw,climbing_ladder
CUfr4tdBT6s,making_jewelry
CV1FIe7WOdg,swinging_legs
CV3pIbE8BnE,shaving_legs
CV81f9FJvSk,climbing_ladder
CVZ6azQQjIc,ironing
CVembs9F6_4,getting_a_tattoo
CW0h60-PS4Y,stretching_arm
CW1Y8Uhyl1E,celebrating
CWaytP63vM4,sanding_floor
CX32FiMZ2wU,bandaging
CX3Lh0TnhUw,eating_watermelon
CXLp-76yypE,hurdling
CXS1x34vUW4,dancing_charleston
CXSt6Aos0-I,skipping_rope
CXWAJWKzLUg,stretching_arm
CX_H2UbK0BA,carrying_baby
CXw-H1Oc3fA,using_remote_controller_(not_gaming)
CXycnnBnAr8,cooking_egg
CYFkcmaOHq0,sanding_floor
CYTvP5nJkuE,balloon_blowing
CYj83IhGe8A,celebrating
CYrWAaOJ2b0,bandaging
CZACkgENiqM,making_snowman
CZaqLlh36rw,peeling_potatoes
CZjAP_k84Hs,dining
C_P93iXl_hU,getting_a_tattoo
C_W1xxWoSkE,auctioning
C_axfpqRX1w,swinging_legs
C_rKNqjiZZs,shaving_legs
CaPUoBmE__8,drinking
CartLKJ41WU,using_remote_controller_(not_gaming)
Cb3IonOw0bs,shaving_legs
Cb8EzX8FCuk,tossing_coin
CbHpnyR-QJY,drinking
CbsljHOJ0nY,auctioning
CbyYN4osTk4,shaking_hands
Cc4Vm9cHx2c,stretching_arm
Ccm99MiUsXc,testifying
CcqclUUopI0,waxing_back
CctrO4OKLSY,climbing_ladder
Cd1DjF5Bz_s,ironing
Cd1xMZZLQxw,getting_a_haircut
CdE99DgtrzQ,cooking_egg
CdMLN3wbzNU,bandaging
CdjL4aT1X0I,dancing_charleston
Ceck0tQ4mAc,peeling_potatoes
CewUOgLzpTU,changing_oil
Cf4w0hzcA_s,bandaging
CfP4T-QKX4U,carrying_baby
CgLsujz8Wp8,hurdling
ChIHlGunL7I,making_snowman
Chxjhx1ZO1w,carrying_baby
Ci-76pwC0zg,shooting_basketball
CiAmtB_zheg,stretching_arm
CiDMUNYYjvE,making_snowman
CiXq1KI701c,tossing_coin
CisISNpbblo,sanding_floor
Cjq3iUnuMNw,getting_a_haircut
CjxJ0iFtvtU,eating_watermelon
CjyYewHNC0g,carrying_baby
Ck2s0NQrHJw,bandaging
Ckeh_Ygf0Xc,shooting_basketball
CkfbKXbN3ws,dining
CklzSoPoKFc,making_jewelry
CkmrWrW2Shg,cartwheeling
Cktztc-yQmk,auctioning
ClFB127xqKo,dining
ClLTFBZCYj4,climbing_ladder
ClgGjm_QGH4,shooting_basketball
Cm3HLiwSe04,waxing_back
CmIxnlCqwwo,swinging_legs
CmZ5aPNE8eY,dining
Cn8yCMkL-lY,climbing_a_rope
CnDZPPsCMcs,celebrating
CnUKpsuUcJM,skipping_rope
Cnop82sg9rY,drinking
Coab17XriYI,clay_pottery_making
CpHCk4HAd04,climbing_ladder
Cpx_vW1RgFc,shaving_legs
CqBtJHCUNcA,peeling_potatoes
CqRhSXXyidk,headbutting
Cr5jNR_4c1o,sanding_floor
CrQ_9dcc-II,climbing_ladder
Cs7wrek8o-Q,auctioning
CsJJoi7gEn8,dancing_charleston
CsMQmSE7uVY,sanding_floor
CsStHhyH1EU,shaking_hands
Csy2yLIZ4QI,drinking
CtOEI7RQRhM,shaking_hands
CtUCovNWqTI,ironing
CtYAv5rXgq0,tossing_coin
CtjAckFH3bI,dining
Ctv26ZS1kcc,changing_oil
Cu-tyFXX1I8,waxing_back
Cu7HqYPSiZg,skipping_rope
CvMqCSIYk9s,ironing
CvpkXlaL7lw,bandaging
Cw3aCxhwFAU,drinking
CwFAxVvFcq8,making_snowman
CwvCSLVIUxc,pushing_wheelchair
CxG4Vffe-6s,stretching_arm
CxnAH_Fu8YY,unboxing
CyDQHMLXPrA,shooting_basketball
CyT3qxR0eUQ,disc_golfing
CyZvZJtpG5w,climbing_a_rope
Cyb2RzUi3K8,knitting
Cyck7YGxhKY,knitting
CyoQlBXYy-M,tossing_coin
CywOtSz96Rg,shaking_hands
Cz5zC9g1y_w,shaking_hands
Cz6MDSv1UfE,stretching_arm
CzTkWv7aVIs,peeling_potatoes
CzrxeVyf2xs,ironing
D-5zjRh0dr8,making_snowman
D-9GkgUE7gM,eating_watermelon
D-FHx0OVyPY,using_remote_controller_(not_gaming)
D-XLhrg4RLM,hurdling
D-gpvS1_iRo,climbing_a_rope
D-uSN1I9H7c,clay_pottery_making
D0HYMnwKdsw,headbutting
D1kGO_zHVEM,shaving_legs
D1roCRgR1k8,changing_oil
